parcl_property_id,event_type,event_name,event_date,price,address,city,county_name,BG_ID,latitude,longitude,property_type,bedrooms,bathrooms,square_footage,year_built,price_sf
94109094,SALE,SOLD,2024-06-18,339000.0,199 ARBOR GATES DR,Cornelia City,Habersham,131370005012,34.515966,-83.516437,Single family,4.0,3.0,2100.0,2024.0,161.42857142857142
77458080,SALE,SOLD,2023-03-03,2076000.0,615 KELLY MOUNTAIN RD,,Habersham,131370002031,34.78655,-83.592094,Single family,3.0,4.0,2027.0,2021.0,1024.173655648742
77458080,SALE,SOLD,2023-02-22,12500.0,615 KELLY MOUNTAIN RD,,Habersham,131370002031,34.78655,-83.592094,Single family,3.0,4.0,2027.0,2021.0,6.166748889985199
77083030,SALE,SOLD,2024-09-10,310000.0,294 HIGHLAND POINTE DR,Baldwin City,Habersham,131370006012,34.490674,-83.58864,Single family,3.0,2.5,1696.0,2020.0,182.78301886792454
73604137,SALE,SOLD,2023-07-18,315000.0,749 DAWN PL,Baldwin City,Habersham,131370006012,34.489856,-83.591365,Single family,4.0,2.5,2131.0,2021.0,147.81792585640545
458262147,SALE,SOLD,2023-04-06,271000.0,106 INDIGO CIR,Homer Town,Banks,130119702001,34.365524,-83.496376,Single family,2.0,2.5,1582.0,2022.0,171.30214917825538
456632001,SALE,SOLD,2024-07-26,402001.0,123 GINGER TRL,Homer Town,Banks,130119702001,34.362576,-83.490744,Single family,5.0,3.5,2608.0,2024.0,154.14148773006136
456174382,SALE,SOLD,2024-07-09,565000.0,25B COMER ST,Maysville Town,Banks,130119703002,34.259457,-83.552841,Single family,3.0,3.0,2188.0,2020.0,258.22669104204755
455736371,SALE,SOLD,2024-10-02,449000.0,162 LITTLE LN,,Banks,130119701004,34.3954573,-83.6065892,Single family,4.0,3.0,3392.0,2024.0,132.37028301886792
452857711,SALE,SOLD,2024-05-03,495000.0,161 STERLING MEADOWS DR,,Habersham,131370005021,34.580505,-83.513891,Single family,4.0,3.5,2758.0,2022.0,179.4778825235678
451782721,SALE,SOLD,2024-03-29,397495.0,115 MUSCADINE PASS,Homer Town,Banks,130119702001,34.362576,-83.490744,Single family,5.0,3.5,2608.0,2024.0,152.41372699386503
434101157,SALE,SOLD,2023-10-25,321990.0,176 SWEET BRIAR WAY,Homer Town,Banks,130119702001,34.36256,-83.49301,Single family,3.0,2.0,1857.0,2023.0,173.39256865912762
433721764,SALE,SOLD,2023-11-21,332700.0,201 SWEET BRIAR WAY,Homer Town,Banks,130119702001,34.36257,-83.49356,Single family,3.0,2.0,1857.0,2023.0,179.1599353796446
304460915,SALE,SOLD,2024-07-25,397015.0,129 MUSCADINE PASS,Homer Town,Banks,130119702001,34.362576,-83.490744,Single family,4.0,3.5,2352.0,2023.0,168.79889455782313
198819594,SALE,SOLD,2023-10-17,328000.0,473 CHRISTMAS TREE RD,,Banks,130119702002,34.396835,-83.43359,Single family,3.0,2.0,2048.0,2022.0,160.15625
198819594,SALE,SOLD,2023-08-17,328000.0,473 CHRISTMAS TREE RD,,Banks,130119702002,34.396835,-83.43359,Single family,3.0,2.0,2048.0,2022.0,160.15625
198565131,SALE,SOLD,2023-06-02,379900.0,124 WILD TURKEY PASS,Homer Town,Banks,130119702001,34.361961,-83.491372,Single family,3.0,3.0,2283.0,2023.0,166.40385457731057
198560922,SALE,SOLD,2023-03-15,334850.0,192 SWEET BRIAR WAY,Homer Town,Banks,130119702001,34.361122,-83.49286,Single family,3.0,2.0,1700.0,2022.0,196.97058823529412
198111439,SALE,SOLD,2022-12-14,399500.0,348 SIMS HARRIS RD,,Banks,130119703001,34.327522,-83.626505,Single family,4.0,3.0,2555.0,2022.0,156.3600782778865
198111237,SALE,SOLD,2023-02-09,335000.0,188 SWEET BRIAR WAY,,Banks,130119702002,34.353695,-83.470612,Single family,3.0,2.0,1775.0,2023.0,188.73239436619718
198110944,SALE,SOLD,2023-09-13,340000.0,184 HILL ST,Homer Town,Banks,130119702004,34.336492,-83.507238,Single family,4.0,2.0,2080.0,2023.0,163.46153846153845
198110944,SALE,SOLD,2023-01-15,325000.0,184 HILL ST,Homer Town,Banks,130119702004,34.336492,-83.507238,Single family,4.0,2.0,2080.0,2023.0,156.25
198110775,SALE,SOLD,2024-06-05,368640.0,212 MAPLE DR,,Banks,130119704002,34.278287,-83.446424,Single family,3.0,2.0,1784.0,2022.0,206.63677130044843
198110775,SALE,SOLD,2024-04-01,360000.0,212 MAPLE DR,,Banks,130119704002,34.278287,-83.446424,Single family,3.0,2.0,1784.0,2022.0,201.79372197309416
198110774,SALE,SOLD,2024-03-15,379000.0,112 WHITE OAK TRL,,Banks,130119704002,34.277248,-83.447231,Single family,3.0,2.0,1711.0,2022.0,221.50789012273523
198110774,SALE,SOLD,2023-09-06,375000.0,112 WHITE OAK TRL,,Banks,130119704002,34.277248,-83.447231,Single family,3.0,2.0,1711.0,2022.0,219.17007597895966
197754009,SALE,SOLD,2023-07-31,373944.0,23 EAGLE HEIGHTS DR,,Banks,130119703003,34.30258,-83.544685,Single family,4.0,2.0,2100.0,2023.0,178.06857142857143
197753247,SALE,SOLD,2023-09-01,361900.0,6599 RIVER STATION DR,,Banks,130119703001,34.377724,-83.599625,Single family,4.0,2.5,2340.0,2022.0,154.65811965811966
197753247,SALE,SOLD,2023-02-28,405000.0,6599 RIVER STATION DR,,Banks,130119703001,34.377724,-83.599625,Single family,4.0,2.5,2340.0,2022.0,173.07692307692307
197751248,SALE,SOLD,2023-06-08,413420.0,6603 RIVER STATION DR,,Banks,130119703001,34.377724,-83.599625,Single family,4.0,2.5,2209.0,2023.0,187.15255771842462
197281613,SALE,SOLD,2024-10-04,410000.0,6523 RIVER STATION DR,,Banks,130119703001,34.377724,-83.599625,Single family,4.0,4.5,2252.0,2022.0,182.06039076376555
179039987,SALE,SOLD,2024-02-27,382000.0,228 OAKWOOD DR,,Banks,130119704002,34.28058,-83.449403,Single family,3.0,2.0,2181.0,2020.0,175.14901421366346
168172921,SALE,SOLD,2022-11-28,291000.0,124 WATERFORD RDG,Lula City,Banks,130119703001,34.393877,-83.651429,Single family,4.0,3.0,1731.0,2021.0,168.1109185441941
129139519,SALE,SOLD,2024-02-20,335000.0,164 WATERFORD GLEN DR,Lula City,Banks,130119703001,34.393966,-83.653658,Single family,4.0,3.0,1731.0,2021.0,193.52975158867707
95160286,SALE,SOLD,2024-04-22,590000.0,188 PEACHWOOD LN,Homer Town,Banks,130119702001,34.360662,-83.488309,Single family,4.0,4.0,3308.0,2021.0,178.35550181378477
87883165,SALE,SOLD,2023-10-24,393000.0,110 APPLEWOOD WAY,Homer Town,Banks,130119702001,34.362436,-83.491905,Single family,3.0,2.0,2011.0,2021.0,195.42516161113875
83574044,SALE,SOLD,2023-01-03,205000.0,594 SPRING RD,,Banks,130119701003,34.437195,-83.455187,Single family,2.0,2.0,1352.0,2022.0,151.62721893491124
68761078,SALE,SOLD,2024-03-19,470000.0,237 OAKWOOD DR,,Banks,130119704002,34.279063,-83.449827,Single family,4.0,4.0,2924.0,2021.0,160.7387140902873
453073255,SALE,SOLD,2024-06-28,285000.0,352 MINERAL SPRINGS TRL,,Habersham,131370002011,34.5755058,-83.6336906,Other,3.0,2.0,1483.0,2024.0,192.17801753202966
451641602,SALE,SOLD,2023-08-25,1875000.0,635 FOREST WAY,Cornelia City,Habersham,131370006041,34.505442,-83.55542,Other,3.0,2.0,1602.0,2024.0,1170.4119850187267
435126294,SALE,SOLD,2024-02-27,293550.0,643 OLD RIDGE RD,,Habersham,131370002011,34.5969073,-83.5758865,Other,3.0,2.0,1475.0,2024.0,199.01694915254237
274904559,SALE,SOLD,2023-08-29,245000.0,191 ALTO MUD CREEK RD,Alto Town,Habersham,131370006011,34.462939,-83.579281,Other,3.0,2.0,1475.0,2022.0,166.10169491525423
168377907,SALE,SOLD,2023-04-24,250000.0,3095 GAINESVILLE HWY,Raoul CDP,Habersham,131370006011,34.460839,-83.580901,Other,4.0,2.0,1736.0,2023.0,144.00921658986175
168377907,SALE,SOLD,2023-02-17,235000.0,3095 GAINESVILLE HWY,Raoul CDP,Habersham,131370006011,34.460839,-83.580901,Other,4.0,2.0,1736.0,2023.0,135.36866359447004
168377907,SALE,SOLD,2023-01-27,199900.0,3095 GAINESVILLE HWY,Raoul CDP,Habersham,131370006011,34.460839,-83.580901,Other,4.0,2.0,1736.0,2023.0,115.14976958525345
161597038,SALE,SOLD,2023-11-03,275000.0,637 OLD RIDGE RD,,Habersham,131370002011,34.598304,-83.577865,Other,3.0,2.0,1475.0,2023.0,186.4406779661017
85532417,SALE,SOLD,2022-12-14,275000.0,3311 DEMOREST MOUNT AIRY HWY,,Habersham,131370005021,34.564083,-83.527433,Other,3.0,1.0,14420.0,2023.0,19.070735090152567
460116908,SALE,SOLD,2024-04-01,342500.0,380 OLD PANTHER MILL TRL,,Habersham,131370001002,34.7120308,-83.4383823,Other,2.0,2.0,1080.0,2024.0,317.1296296296296
454026828,SALE,SOLD,2024-10-04,310000.0,515 DAY STAR LN,Mount Airy Town,Habersham,131370004003,34.5268208,-83.4760492,Other,3.0,2.0,1501.0,2024.0,206.52898067954698
213342203,SALE,SOLD,2023-12-28,295900.0,358 HARVEST CHURCH RD,,Habersham,131370002041,34.6312802,-83.6048909,Other,3.0,2.0,1504.0,2023.0,196.74202127659575
115435703,SALE,SOLD,2024-04-10,274900.0,3750 HIGHWAY 197,,Habersham,131370003001,34.578437,-83.491932,Other,3.0,2.0,1680.0,2021.0,163.63095238095238
86554592,SALE,SOLD,2024-05-20,262556.0,255 SOUTHGATE RD,,Habersham,131370006013,34.438297,-83.616239,Other,3.0,2.0,1456.0,2022.0,180.32692307692307
80169790,SALE,SOLD,2024-04-01,208000.0,220 HARDMAN RD,,Habersham,131370002034,34.646029,-83.531263,Other,3.0,2.5,2175.0,2023.0,95.63218390804597
77483560,SALE,SOLD,2024-05-28,255000.0,241 SOUTHGATE RD,,Habersham,131370006013,34.438704,-83.616203,Other,3.0,2.0,1456.0,2022.0,175.13736263736263
455887608,SALE,SOLD,2024-07-31,391800.0,128 APPLEWOOD WAY,Homer Town,Banks,130119702001,34.364086,-83.492757,Single family,3.0,3.5,1683.0,2024.0,232.79857397504458
453751721,SALE,SOLD,2024-07-08,295000.0,584 E COUNTY LINE RD,,Banks,130119704001,34.24315,-83.344495,Single family,3.0,2.0,1330.0,2023.0,221.8045112781955
451745602,SALE,SOLD,2024-07-19,224900.0,185 STONEPILE ST,Baldwin City,Banks,130119701002,34.489047,-83.5335319,Single family,2.0,1.0,888.0,2024.0,253.26576576576576
258176321,SALE,SOLD,2023-11-28,394840.0,146 MUSCADINE PASS,Homer Town,Banks,130119702001,34.362576,-83.490744,Single family,4.0,3.5,2352.0,2023.0,167.87414965986395
199110948,SALE,SOLD,2024-04-17,539000.0,133 SUMMER DR,,Banks,130119701003,34.437303,-83.446942,Single family,4.0,3.5,2880.0,2022.0,187.15277777777777
199110948,SALE,SOLD,2024-04-09,498000.0,133 SUMMER DR,,Banks,130119701003,34.437303,-83.446942,Single family,4.0,3.5,2880.0,2022.0,172.91666666666666
198614323,SALE,SOLD,2023-08-18,334990.0,163 SWEET BRIAR WAY,Homer Town,Banks,130119702001,34.361122,-83.49286,Single family,4.0,3.0,2570.0,2023.0,130.34630350194553
198567755,SALE,SOLD,2023-06-30,353000.0,140 WILD TURKEY PASS,Homer Town,Banks,130119702001,34.362324,-83.490527,Single family,3.0,2.0,1775.0,2023.0,198.8732394366197
198562632,SALE,SOLD,2023-02-23,345900.0,2038 HIGHWAY 63,,Banks,130119702003,34.341171,-83.399313,Single family,3.0,2.0,1504.0,2021.0,229.98670212765958
198561693,SALE,SOLD,2022-12-21,354900.0,517 CHRISTMAS TREE RD,,Banks,130119702002,34.397666,-83.433983,Single family,3.0,2.0,2045.0,2022.0,173.54523227383862
198548782,SALE,SOLD,2023-06-26,379900.0,132 WILD TURKEY PASS,Homer Town,Banks,130119702001,34.36097,-83.49316,Single family,3.0,3.0,2283.0,2023.0,166.40385457731057
198548782,SALE,SOLD,2023-06-15,379900.0,132 WILD TURKEY PASS,Homer Town,Banks,130119702001,34.36097,-83.49316,Single family,3.0,3.0,2283.0,2023.0,166.40385457731057
198548151,SALE,SOLD,2023-08-09,359900.0,134 WILD TURKEY PASS,Homer Town,Banks,130119702001,34.36097,-83.49316,Single family,3.0,2.0,1775.0,2023.0,202.7605633802817
198548151,SALE,SOLD,2023-07-21,359900.0,134 WILD TURKEY PASS,Homer Town,Banks,130119702001,34.36097,-83.49316,Single family,3.0,2.0,1775.0,2023.0,202.7605633802817
198547826,SALE,SOLD,2023-05-17,447810.0,143 PRESERVE LN,Homer Town,Banks,130119702001,34.35428,-83.48791,Single family,3.0,2.5,1933.0,2023.0,231.66580444904295
198111139,SALE,SOLD,2023-06-05,389000.0,184 SWEET BRIAR WAY,Homer Town,Banks,130119702001,34.364418,-83.493729,Single family,3.0,2.0,1646.0,2021.0,236.33049817739976
198111104,SALE,SOLD,2024-09-03,472000.0,180 SWEET BRIAR WAY,Homer Town,Banks,130119702001,34.364155,-83.493704,Single family,3.0,3.0,2576.0,2021.0,183.22981366459626
198110683,SALE,SOLD,2023-11-10,319900.0,124 MAGNOLIA PL,Homer Town,Banks,130119702001,34.364989,-83.495878,Single family,3.0,3.5,1662.0,2021.0,192.4789410348977
198110676,SALE,SOLD,2024-06-21,590000.0,287 MARSHBURN DR,,Banks,130119704002,34.330595,-83.437514,Single family,2.0,3.5,1680.0,2022.0,351.1904761904762
198110579,SALE,SOLD,2024-10-01,390000.0,177 MAPLE DR,,Banks,130119704002,34.278468,-83.443818,Single family,3.0,2.0,1728.0,2022.0,225.69444444444446
197798561,SALE,SOLD,2023-03-09,399900.0,147 PEACHWOOD LN,Homer Town,Banks,130119702001,34.36076,-83.491627,Single family,4.0,3.0,2694.0,2023.0,148.44097995545658
197282028,SALE,SOLD,2024-08-09,400000.0,176 HILL ST,Homer Town,Banks,130119702004,34.33746,-83.50622,Single family,4.0,3.0,2039.0,2022.0,196.174595389897
197279702,SALE,SOLD,2023-01-27,391420.0,6580 RIVER STATION DR,,Banks,130119703001,34.377724,-83.599625,Single family,4.0,3.5,2252.0,2022.0,173.80994671403198
197260311,SALE,SOLD,2023-04-20,375400.0,6587 RIVER STATION DR,,Banks,130119703001,34.377724,-83.599625,Single family,4.0,3.0,2107.0,2023.0,178.16801139060274
162075632,SALE,SOLD,2024-03-07,334000.0,109 EVANS ST,Homer Town,Banks,130119702003,34.330741,-83.497075,Single family,2.0,2.0,1735.0,2020.0,192.50720461095102
158017839,SALE,SOLD,2023-12-13,150000.0,3558 OLD HIGHWAY 441 N,,Banks,130119701001,34.410489,-83.496084,Single family,0.0,1.0,1768.0,2021.0,84.84162895927602
136747826,SALE,SOLD,2024-06-17,405000.0,186 OAKWOOD DR,,Banks,130119704002,34.281421,-83.447051,Single family,4.0,3.0,2070.0,2020.0,195.65217391304347
130265672,SALE,SOLD,2024-05-21,465000.0,152 WILD TURKEY PASS,Homer Town,Banks,130119702001,34.363058,-83.489582,Single family,3.0,3.0,3051.0,2021.0,152.40904621435595
130265672,SALE,SOLD,2024-04-30,465000.0,152 WILD TURKEY PASS,Homer Town,Banks,130119702001,34.363058,-83.489582,Single family,3.0,3.0,3051.0,2021.0,152.40904621435595
130265672,SALE,SOLD,2023-04-13,399999.0,152 WILD TURKEY PASS,Homer Town,Banks,130119702001,34.363058,-83.489582,Single family,3.0,3.0,3051.0,2021.0,131.10422812192724
122831200,SALE,SOLD,2023-03-14,415000.0,213 DEL RAY DR,Maysville Town,Banks,130119703002,34.268314,-83.535809,Single family,3.0,3.0,2300.0,2022.0,180.43478260869566
113489543,SALE,SOLD,2023-03-24,288000.0,168 WATERFORD GLEN DR,Lula City,Banks,130119703001,34.393978,-83.653396,Single family,4.0,3.0,1750.0,2021.0,164.57142857142858
70499676,SALE,SOLD,2024-07-12,510000.0,163 PEACHWOOD LN,Homer Town,Banks,130119702001,34.36141,-83.489988,Single family,4.0,3.5,2214.0,2021.0,230.35230352303523
453573919,SALE,SOLD,2024-10-18,579000.0,114 PLANTERS POINTE CT,Baldwin City,Banks,130119701002,34.458179,-83.543676,Single family,4.0,3.0,2870.0,2024.0,201.74216027874564
453229109,SALE,SOLD,2023-02-03,385000.0,113 PEACHWOOD LN,Homer Town,Banks,130119702001,34.359893,-83.492901,Single family,4.0,3.0,2528.0,2022.0,152.29430379746836
303620040,SALE,SOLD,2023-10-31,382490.0,172 SWEET BRIAR WAY,Homer Town,Banks,130119702001,34.362545,-83.49291,Single family,4.0,2.0,2570.0,2023.0,148.82879377431905
258175632,SALE,SOLD,2023-12-07,364909.0,138 MUSCADINE PASS,Homer Town,Banks,130119702001,34.362576,-83.490744,Single family,4.0,3.5,2189.0,2023.0,166.7012334399269
217498224,SALE,SOLD,2022-12-13,361895.0,208 HACKBERRY AVE,,Banks,130119704002,34.281967,-83.454636,Single family,4.0,3.0,2802.0,2022.0,129.15596002855102
198565059,SALE,SOLD,2023-04-27,359900.0,128 WILD TURKEY PASS,Homer Town,Banks,130119702001,34.362033,-83.491199,Single family,3.0,2.0,1775.0,2023.0,202.7605633802817
198430226,SALE,SOLD,2023-03-30,339000.0,162 FINLEY DR,,Banks,130119704002,34.281967,-83.454636,Single family,4.0,2.5,2138.0,2022.0,158.55940130963518
198110946,SALE,SOLD,2022-12-15,349000.0,190 HILL ST,Homer Town,Banks,130119702004,34.336089,-83.507252,Single family,3.0,2.0,1898.0,2022.0,183.87776606954688
197975828,SALE,SOLD,2023-06-01,399900.0,728 WESTCREST LN,,Habersham,131370005023,34.531481,-83.556849,Condo,4.0,4.0,2619.0,2022.0,152.69186712485683
197672371,SALE,SOLD,2023-09-08,57500.0,626 DAN WATERS RD,,Banks,130119704001,34.210476,-83.41941,Single family,5.0,3.0,2700.0,2022.0,21.296296296296298
197280797,SALE,SOLD,2022-12-19,350000.0,137 BANKS HIGHLAND DR,Baldwin City,Banks,130119701002,34.477028,-83.551704,Single family,3.0,2.0,1706.0,2022.0,205.15826494724502
197134246,SALE,SOLD,2023-02-17,367900.0,455 STONINGTON DR,,Habersham,131370001001,34.611894,-83.433399,Condo,3.0,2.0,1667.0,2022.0,220.69586082783442
172164566,SALE,SOLD,2024-06-10,515000.0,137 PRESERVE LN,Homer Town,Banks,130119702001,34.35569,-83.486155,Single family,3.0,2.0,2000.0,2020.0,257.5
160740771,SALE,SOLD,2023-04-10,529000.0,105 PRESERVE LN,Homer Town,Banks,130119702001,34.354627,-83.488164,Single family,4.0,3.0,3294.0,2020.0,160.59502125075895
160740771,SALE,SOLD,2023-03-30,529000.0,105 PRESERVE LN,Homer Town,Banks,130119702001,34.354627,-83.488164,Single family,4.0,3.0,3294.0,2020.0,160.59502125075895
125693574,SALE,SOLD,2023-08-29,271806.0,123 WATERFORD RDG,Lula City,Banks,130119703001,34.393356,-83.651377,Single family,3.0,0.0,1731.0,2020.0,157.02253032928942
118326582,SALE,SOLD,2024-07-22,420000.0,132 HIGHWAY 326,,Banks,130119704001,34.217549,-83.422298,Single family,4.0,3.0,2335.0,2020.0,179.87152034261243
109709037,SALE,SOLD,2024-09-30,465000.0,159 HONEY DEW LN,,Banks,130119702002,34.376973,-83.467921,Single family,3.0,2.0,2188.0,2020.0,212.52285191956125
67355110,SALE,SOLD,2023-11-01,470000.0,2036 HIGHWAY 63,,Banks,130119702003,34.343522,-83.398765,Single family,4.0,3.0,2324.0,2021.0,202.23752151462995
63782887,SALE,SOLD,2024-02-02,436000.0,112 APPLEWOOD WAY,Homer Town,Banks,130119702001,34.362671,-83.492043,Single family,4.0,2.5,2208.0,2021.0,197.46376811594203
456023021,SALE,SOLD,2024-07-26,269900.0,231 LAWRENCE ST,,Habersham,131370005011,34.53362,-83.51636,Other,3.0,2.0,1506.0,2024.0,179.2164674634794
456023021,SALE,SOLD,2024-01-09,130000.0,231 LAWRENCE ST,,Habersham,131370005011,34.53362,-83.51636,Other,3.0,2.0,1506.0,2024.0,86.32138114209828
453279669,SALE,SOLD,2024-05-15,279615.0,104 GREENVIEW CT,Homer Town,Banks,130119702001,34.362576,-83.490744,Townhouse,3.0,3.5,1384.0,2023.0,202.03395953757226
452815655,SALE,SOLD,2022-12-27,1897100.0,601 PARKVIEW CT # D67,Cornelia City,Habersham,131370006041,34.509395,-83.549017,Townhouse,2.0,2.0,840.0,2022.0,2258.4523809523807
452813554,SALE,SOLD,2022-12-27,1897100.0,601 PARKVIEW CT # A70,Cornelia City,Habersham,131370006041,34.509395,-83.549017,Townhouse,2.0,2.0,840.0,2022.0,2258.4523809523807
452813416,SALE,SOLD,2022-12-27,209900.0,501 APPLE JACK CT # C10,Cornelia City,Habersham,131370006041,34.509382,-83.549461,Townhouse,2.0,2.0,840.0,2022.0,249.88095238095238
452812538,SALE,SOLD,2022-12-27,1897100.0,601 PARKVIEW CT # C68,Cornelia City,Habersham,131370006041,34.509395,-83.549017,Townhouse,2.0,2.0,840.0,2022.0,2258.4523809523807
452809553,SALE,SOLD,2022-12-27,1897100.0,502 APPLE JACK CT # C14,Cornelia City,Habersham,131370006041,34.509289,-83.54942,Townhouse,2.0,2.0,840.0,2022.0,2258.4523809523807
452809496,SALE,SOLD,2022-12-27,1897100.0,502 APPLE JACK CT # B15,Cornelia City,Habersham,131370006041,34.509289,-83.54942,Townhouse,2.0,2.0,840.0,2022.0,2258.4523809523807
452809495,SALE,SOLD,2023-04-14,200000.0,701 PONDVIEW CT # A20,Cornelia City,Habersham,131370006041,34.508838,-83.549176,Townhouse,2.0,2.0,840.0,2022.0,238.0952380952381
451572482,SALE,SOLD,2024-04-17,300000.0,639 OLD RIDGE RD,,Habersham,131370002011,34.597772,-83.574891,Other,3.0,2.0,1475.0,2024.0,203.38983050847457
451478059,SALE,SOLD,2024-04-08,219900.0,301 AUTUMN SPRINGS CT # D1,Cornelia City,Habersham,131370006041,34.509933,-83.549736,Townhouse,2.0,2.0,840.0,2022.0,261.7857142857143
434989078,SALE,SOLD,2023-12-21,306999.0,121 CHASE XING,,Habersham,131370005011,34.537872,-83.5192,Townhouse,3.0,3.5,1807.0,2023.0,169.89429994465965
434986422,SALE,SOLD,2023-12-22,306999.0,117 CHASE XING,,Habersham,131370005011,34.537872,-83.5192,Townhouse,3.0,3.5,1807.0,2023.0,169.89429994465965
434986350,SALE,SOLD,2023-12-22,316999.0,123 CHASE XING,,Habersham,131370005011,34.537872,-83.5192,Townhouse,3.0,3.5,1807.0,2023.0,175.42833425567238
434336825,SALE,SOLD,2023-12-22,306999.0,119 CHASE XING,,Habersham,131370005011,34.539284,-83.529465,Townhouse,3.0,3.0,1807.0,2023.0,169.89429994465965
279949873,SALE,SOLD,2023-12-21,324999.0,116 MCALLISTER RD,,Habersham,131370005011,34.537874,-83.519202,Townhouse,4.0,2.5,1807.0,2023.0,179.85556170448257
279949550,SALE,SOLD,2023-12-21,314999.0,114 MCALLISTER RD,,Habersham,131370005011,34.537874,-83.519202,Townhouse,3.0,2.5,1807.0,2023.0,174.32152739346984
278556630,SALE,SOLD,2023-05-30,386100.0,616 SKYE DR,,Habersham,131370005023,34.531433,-83.55704,Condo,4.0,4.0,2619.0,2023.0,147.42268041237114
216798937,SALE,SOLD,2022-12-27,1897100.0,601 PARKVIEW CT # B69,,Habersham,131370006032,34.516567,-83.57772,Townhouse,2.0,0.0,857.0,2022.0,2213.6522753792296
216615142,SALE,SOLD,2022-12-27,1897100.0,502 APPLE JACK CT # A16,,Habersham,131370006032,34.516567,-83.57772,Townhouse,2.0,2.0,857.0,2022.0,2213.6522753792296
216466673,SALE,SOLD,2022-12-27,1897100.0,601 PARKVIEW CT # E66,Cornelia City,Habersham,131370006041,34.509388,-83.549013,Townhouse,2.0,2.0,800.0,2022.0,2371.375
213246844,SALE,SOLD,2023-09-29,321246.0,165 SWEET BRIAR WAY,Homer Town,Banks,130119702001,34.3618169,-83.4927418,Condo,4.0,3.0,2570.0,2023.0,124.99844357976653
199031372,SALE,SOLD,2023-12-21,324999.0,116 MCALLISTER RD,,Habersham,131370005021,34.5391766,-83.5154652,Townhouse,4.0,3.0,1807.0,2023.0,179.85556170448257
199030523,SALE,SOLD,2023-12-26,314999.0,112 MCALLISTER RD,,Habersham,131370005021,34.5391766,-83.5154652,Townhouse,3.0,3.0,1807.0,2023.0,174.32152739346984
199030155,SALE,SOLD,2023-12-21,314999.0,114 MCALLISTER RD,,Habersham,131370005021,34.5391766,-83.5154652,Townhouse,3.0,3.0,1807.0,2023.0,174.32152739346984
199025846,SALE,SOLD,2023-12-21,324999.0,110 MCALLISTER RD,,Habersham,131370005021,34.5391766,-83.5154652,Townhouse,3.0,3.0,1807.0,2023.0,179.85556170448257
199025287,SALE,SOLD,2023-12-21,324999.0,110 MCALLISTER RD,,Habersham,131370005011,34.537874,-83.519202,Townhouse,3.0,2.5,1807.0,2023.0,179.85556170448257
198695510,SALE,SOLD,2024-04-25,310000.0,214 OLD CLARKESVILLE MILL RD,Clarkesville City,Habersham,131370003002,34.620916,-83.520135,Townhouse,2.0,2.0,1528.0,2021.0,202.87958115183247
198695406,SALE,SOLD,2024-04-25,310000.0,214 OLD CLARKESVILLE MILL RD,Clarkesville City,Habersham,131370003002,34.620916,-83.520135,Townhouse,2.0,2.0,1528.0,2021.0,202.87958115183247
198612461,SALE,SOLD,2023-08-04,349830.0,197 SWEET BRIAR WAY,Homer Town,Banks,130119702001,34.363892,-83.494019,Condo,4.0,2.5,2802.0,2023.0,124.85010706638116
198564952,SALE,SOLD,2023-06-07,369990.0,129 PEACHWOOD LN,Homer Town,Banks,130119702001,34.360271,-83.492449,Condo,4.0,3.0,2767.0,2022.0,133.71521503433323
198563563,SALE,SOLD,2022-12-29,435000.0,130 PEACHWOOD LN,Homer Town,Banks,130119702001,34.360229,-83.492102,Condo,4.0,4.5,3115.0,2022.0,139.64686998394865
198563529,SALE,SOLD,2023-02-22,412350.0,107 SWEET BRIAR WAY,Homer Town,Banks,130119702001,34.361122,-83.49286,Condo,4.0,3.5,3115.0,2022.0,132.3756019261637
198561902,SALE,SOLD,2023-04-10,359990.0,125 PEACHWOOD LN,Homer Town,Banks,130119702001,34.360306,-83.49106,Condo,4.0,3.0,2438.0,2022.0,147.65791632485644
198561721,SALE,SOLD,2024-02-26,312000.0,126 MAGNOLIA PL,Homer Town,Banks,130119702001,34.365167,-83.495778,Townhouse,3.0,3.5,1662.0,2021.0,187.72563176895306
198561721,SALE,SOLD,2022-11-16,291000.0,126 MAGNOLIA PL,Homer Town,Banks,130119702001,34.365167,-83.495778,Townhouse,3.0,3.5,1662.0,2021.0,175.09025270758121
198560036,SALE,SOLD,2023-02-03,385000.0,113 PEACHWOOD LN,Homer Town,Banks,130119702001,34.359897,-83.492948,Condo,4.0,3.0,2438.0,2022.0,157.9163248564397
198547188,SALE,SOLD,2023-06-12,366490.0,117 SWEET BRIAR WAY,Homer Town,Banks,130119702001,34.361122,-83.49286,Condo,4.0,2.5,2767.0,2022.0,132.45030719190459
198515350,SALE,SOLD,2023-04-20,450000.0,122 PEACHWOOD LN,Homer Town,Banks,130119702001,34.359878,-83.492336,Condo,4.0,4.5,2767.0,2022.0,162.63100831225154
198397334,SALE,SOLD,2023-03-30,339900.0,162 FINLEY DR,,Banks,130119704002,34.281967,-83.454636,Condo,4.0,2.5,2138.0,2022.0,158.9803554724041
197996338,SALE,SOLD,2023-06-23,402100.0,612 SKYE DR,,Habersham,131370005023,34.531435,-83.55704,Condo,4.0,4.0,2619.0,2023.0,153.53188239786178
197987653,SALE,SOLD,2022-12-28,299000.0,832 WINSCAPE LN,,Habersham,131370005023,34.531868,-83.5563,Condo,3.0,3.5,1742.0,2022.0,171.6417910447761
