parcl_property_id,address,city,county_name,BG_ID,latitude,longitude,property_type,bedrooms,bathrooms,square_footage,year_built
95325071,627 OAK CREEK LN,,Habersham,131370006011,34.479032,-83.572893,Single family,3.0,3.0,3042.0,1993.0
94723215,328 WALNUT ST,,Habersham,131370005011,34.5264,-83.532814,Single family,3.0,2.0,1337.0,1962.0
80435586,2807 CODY RD,,Habersham,131370004004,34.57728,-83.455145,Single family,3.0,2.0,1620.0,1986.0
98385868,360 HIGHLANDS DR,,Habersham,131370002033,34.699263,-83.469206,Single family,6.0,7.0,4516.0,1998.0
91395512,800 SHIRLEY GROVE RD,,Habersham,131370001002,34.716156,-83.417574,Single family,4.0,3.0,2322.0,2018.0
94984914,245 FISK AVE,Demorest City,Habersham,131370005022,34.557575,-83.55057,Single family,2.0,1.0,2432.0,1937.0
87011681,164 MYRTLE ST,Cornelia City,Habersham,131370005011,34.521411,-83.530828,Single family,2.0,1.0,957.0,1947.0
98229316,171 HIGHLAND POINTE DR,Baldwin City,Habersham,131370006012,34.488659,-83.585806,Single family,3.0,2.0,1524.0,2017.0
83342439,231 HEARTLAND DR,,Habersham,131370002011,34.601318,-83.590195,Single family,1.0,1.0,1790.0,1985.0
83468330,642 HAZEL CREEK RD,,Habersham,131370004004,34.558517,-83.465908,Single family,3.0,1.0,1180.0,1932.0
69238921,850 DUNCAN BRIDGE RD,,Habersham,131370006042,34.492976,-83.565136,Single family,2.0,1.5,1884.0,1950.0
95350152,229 SOUTHERN ESTATES DR,,Habersham,131370002012,34.622963,-83.610358,Single family,3.0,3.0,1611.0,2018.0
99790437,119 SCOTT AVE,Cornelia City,Habersham,131370004002,34.506051,-83.518549,Single family,4.0,2.0,3086.0,1970.0
67036852,320 BENT OAK DR,,Habersham,131370006012,34.500549,-83.596525,Single family,3.0,2.0,1352.0,1980.0
75182662,250 ERNEST NATIONS RD,,Habersham,131370002041,34.657845,-83.584316,Single family,3.0,1.0,1184.0,1973.0
108978974,317 E RUSS STEPHENS RD,,Habersham,131370005021,34.554491,-83.512101,Single family,2.0,1.0,944.0,1927.0
79831714,522 APPLEWOOD CT,,Habersham,131370002041,34.62278,-83.563875,Single family,3.0,2.0,1736.0,2008.0
75089408,117 HAMMOCK HILL RD,,Habersham,131370004004,34.558504,-83.461818,Single family,2.0,2.0,1344.0,1972.0
98322478,121 BURTON LN,,Habersham,131370002011,34.61375,-83.556356,Single family,2.0,0.0,1876.0,1940.0
92931910,260 HOTEL ST,Mount Airy Town,Habersham,131370004002,34.517259,-83.502204,Single family,3.0,1.0,912.0,1964.0
77308560,248 BRIDGEWATER DR,,Habersham,131370004004,34.551007,-83.464416,Single family,3.0,2.0,1309.0,2004.0
72198657,182 WINDCHIME CIR,,Habersham,131370002012,34.588467,-83.616175,Single family,3.0,2.0,1272.0,2006.0
93214706,578 CHENOCETAH DR,Cornelia City,Habersham,131370004002,34.50681,-83.514414,Single family,4.0,2.0,2892.0,1974.0
82836242,215 SUTTON MILL RD,,Habersham,131370002034,34.645884,-83.546688,Single family,3.0,3.0,1986.0,1973.0
79017145,184 TUSQUITTEE TRL,,Habersham,131370006032,34.525495,-83.569945,Single family,5.0,4.5,3674.0,2006.0
72584548,215 PARKWOOD PLACE CIR,,Habersham,131370006032,34.518395,-83.571956,Single family,3.0,2.0,1922.0,2004.0
67435322,310 GEORGIAN TER,,Habersham,131370006031,34.469699,-83.641408,Single family,3.0,2.0,1204.0,2001.0
82953034,396 JENNY LN,,Habersham,131370006012,34.495129,-83.596764,Single family,3.0,3.0,1962.0,1998.0
75753551,1651 HIGHWAY 197 N,,Habersham,131370002034,34.639979,-83.531473,Single family,3.0,2.0,1628.0,1928.0
86637285,426 MONROE ST,Clarkesville City,Habersham,131370003003,34.613814,-83.528792,Single family,6.0,0.0,1974.0,1979.0
65279638,515 ELBERTA ST,,Habersham,131370005011,34.523965,-83.535087,Single family,2.0,2.0,1344.0,1973.0
72708455,183 WINDING SOQUE WAY,,Habersham,131370002034,34.674034,-83.529055,Single family,3.0,3.0,3638.0,1984.0
69831874,236 BRIDGEWATER DR,,Habersham,131370004004,34.550761,-83.463558,Single family,3.0,2.0,1554.0,2003.0
87142080,194 SUGAR CREEK DR,Cornelia City,Habersham,131370005012,34.519781,-83.517623,Single family,3.0,2.0,1568.0,2018.0
81210704,1798 ROCKFORD CREEK RD,,Habersham,131370001001,34.64364,-83.454965,Single family,3.0,2.0,2317.0,1947.0
70332335,150 DOGWOOD AVE,Cornelia City,Habersham,131370004002,34.508308,-83.518312,Single family,1.0,1.0,960.0,1981.0
75894960,119 WOOD SPRINGS LN,Mount Airy Town,Habersham,131370004003,34.527934,-83.479179,Single family,3.0,2.0,1413.0,2007.0
120835555,470 GRINDSTONE CREEK DR,,Habersham,131370001001,34.632078,-83.49655,Single family,3.0,3.0,1977.0,2019.0
85517017,1013 SMOKEY RD,Raoul CDP,Habersham,131370006014,34.462239,-83.597167,Single family,3.0,1.0,1047.0,1965.0
72830577,1621 ORCHARD DR,,Habersham,131370001002,34.704512,-83.462159,Single family,4.0,5.0,6851.0,2003.0
69662338,4555 TALMADGE DR,,Habersham,131370001003,34.641486,-83.44541,Single family,2.0,1.0,1368.0,1935.0
154903225,1300 DEER TRAIL LAKES DR,,Habersham,131370002032,34.703502,-83.5389,Single family,3.0,2.0,2156.0,2005.0
100156381,2626 CHASE RD,,Habersham,131370005011,34.540161,-83.528423,Single family,2.0,1.0,1024.0,1927.0
73917004,192 SWEETBRIAR DR,,Habersham,131370002011,34.581126,-83.594504,Single family,4.0,3.0,2009.0,2004.0
125867644,4155 DUNCAN BRIDGE RD,,Habersham,131370006031,34.518526,-83.609386,Single family,1.0,1.0,480.0,1991.0
78957048,1155 ECHOTA RD,,Habersham,131370002012,34.653244,-83.648981,Single family,3.0,3.0,1630.0,1997.0
79222931,209 CHASE CIR,,Habersham,131370005011,34.538021,-83.528619,Single family,3.0,1.0,1464.0,1978.0
95046411,1247 ROCK RD,,Habersham,131370001001,34.595106,-83.421615,Single family,1.0,2.0,1140.0,2020.0
93470672,415 CAUDELL HILL LN,,Habersham,131370006011,34.478933,-83.577248,Single family,2.0,2.0,1920.0,1908.0
141894153,267 BUSH KILL TRL,,Habersham,131370002012,34.622288,-83.629536,Single family,3.0,2.0,1242.0,1977.0
79369792,121 BOULDER TER,,Habersham,131370004004,34.567003,-83.484987,Single family,3.0,2.0,2592.0,1999.0
156406482,135 SILVERWOOD DR,,Habersham,131370005023,34.53721,-83.551673,Single family,3.0,2.0,2068.0,2000.0
171183431,2242 IVY MOUNTAIN RD,,Habersham,131370002032,34.68025,-83.565618,Single family,1.0,1.0,968.0,1972.0
76946683,244 WILD CREEK DR,,Habersham,131370002012,34.613746,-83.593093,Single family,3.0,2.0,1832.0,2018.0
137453713,223 SUGAR MAPLE DR,Cornelia City,Habersham,131370005012,34.521854,-83.518939,Single family,3.0,2.0,1408.0,2020.0
78679374,244 GLORY LN,,Habersham,131370004004,34.55848,-83.471651,Single family,3.0,2.0,1390.0,1998.0
69831717,209 HILLANDALE ST,,Habersham,131370005012,34.524969,-83.519956,Single family,3.0,2.0,1341.0,1976.0
93736877,141 SOSEBEE LN,Demorest City,Habersham,131370005022,34.563984,-83.547227,Single family,1.0,1.0,840.0,1952.0
70490298,596 ED TENCH RD,,Habersham,131370006032,34.548939,-83.589296,Single family,3.0,2.0,1952.0,1968.0
88187026,450 OLD CAMP CREEK RD,,Habersham,131370005021,34.541777,-83.513117,Single family,3.0,2.0,1353.0,1997.0
83335760,102 KANSAS LN,Demorest City,Habersham,131370005023,34.564171,-83.529789,Single family,2.0,1.0,720.0,1968.0
99007951,298 BATSON ST,Baldwin City,Habersham,131370006043,34.494238,-83.530004,Single family,2.0,1.0,1128.0,1957.0
72190397,321 GIBSON RD,,Habersham,131370001003,34.665261,-83.418119,Single family,2.0,1.0,2110.0,1967.0
93525237,184 CIRCLE DR,Cornelia City,Habersham,131370005011,34.52038,-83.530038,Single family,3.0,1.0,859.0,1940.0
100595602,857 KINNEY MILL RD,,Habersham,131370003001,34.590398,-83.464052,Single family,3.0,2.0,1488.0,1985.0
177225267,500 CRIPPLE CREEK TRL,,Habersham,131370002041,34.64076,-83.617075,Single family,3.0,2.0,1500.0,1991.0
137192487,269 ARBOR GATES DR,Cornelia City,Habersham,131370005012,34.517225,-83.516099,Single family,3.0,2.0,1490.0,2006.0
143955628,1593 JIM THOMAS RD,,Habersham,131370002012,34.614501,-83.609884,Single family,3.0,1.0,1490.0,1967.0
81197720,1500 WASHINGTON ST,Clarkesville City,Habersham,131370003003,34.616048,-83.527036,Single family,2.0,0.0,1154.0,1932.0
88870006,105 SQUIRREL TRL,,Habersham,131370005023,34.54905,-83.562549,Single family,3.0,2.0,2150.0,2004.0
78363702,1078 SWEETWATER DR,,Habersham,131370002032,34.668189,-83.624143,Single family,4.0,2.0,1945.0,1988.0
82774810,317 EDGEWOOD DR,,Habersham,131370005021,34.550277,-83.507897,Single family,2.0,2.0,1502.0,1974.0
154027144,167 MILLSTONE TRL,,Habersham,131370001001,34.635732,-83.492402,Single family,3.0,2.0,1532.0,1999.0
144879809,175 TALL OAKS DR,,Habersham,131370006013,34.47497,-83.632032,Single family,4.0,3.0,2460.0,2001.0
79062462,501 GOOSE CREEK LN,,Habersham,131370001002,34.669067,-83.447296,Single family,3.0,2.0,1756.0,1999.0
176129679,492 MCCARTAN TRL,,Habersham,131370002034,34.644646,-83.513582,Single family,4.0,3.0,1797.0,1994.0
81548747,130 HUNTINGTON MANOR CT,,Habersham,131370005023,34.530371,-83.559361,Single family,4.0,3.0,2262.0,2018.0
131364907,798 BEAR GAP RD,,Habersham,131370001002,34.711162,-83.441519,Single family,2.0,2.0,1426.0,1973.0
73053096,296 HENRY PITTMAN RD,,Habersham,131370002031,34.784224,-83.58301,Single family,2.0,1.0,748.0,1956.0
87908491,755 GAINESVILLE HWY,,Habersham,131370006013,34.43713,-83.612174,Single family,2.0,1.0,1611.0,1939.0
68509537,159 SUNSET OAKS DR,,Habersham,131370006011,34.494029,-83.570417,Single family,3.0,2.0,1224.0,1997.0
83698576,150 PONGO DR,,Habersham,131370003001,34.579779,-83.484181,Single family,3.0,2.0,1746.0,2002.0
84045693,278 RIDGEWAY CIR,,Habersham,131370005011,34.531535,-83.519045,Single family,5.0,3.0,3028.0,1971.0
94679817,3440 BABBLING BROOK LN,,Habersham,131370002041,34.656173,-83.573078,Single family,1.0,1.0,576.0,2017.0
83541335,335 ALEC MOUNTAIN RD,,Habersham,131370002034,34.628612,-83.536536,Single family,3.0,2.0,1584.0,2002.0
89603526,155 BRENTWOOD DR,,Habersham,131370006032,34.556075,-83.58778,Single family,3.0,2.0,1896.0,1999.0
97249977,453 YATES ST,,Habersham,131370005011,34.525133,-83.534322,Single family,3.0,2.0,1847.0,1971.0
89994168,454 LAKEVIEW HEIGHTS CIR,,Habersham,131370004001,34.531631,-83.510645,Single family,3.0,3.0,1828.0,1965.0
76979548,355 WADE ST,Alto Town,Habersham,131370006011,34.469106,-83.579653,Single family,3.0,2.0,1449.0,1971.0
72849681,505 HABERSHAM MILL RD,,Habersham,131370003003,34.588417,-83.541233,Single family,2.0,1.0,1232.0,1947.0
77137054,137 DOVER ST,Cornelia City,Habersham,131370005012,34.516466,-83.52572,Single family,2.0,1.0,1152.0,1950.0
71567189,558 MAPLE ST,Cornelia City,Habersham,131370004002,34.51173,-83.519032,Single family,4.0,0.0,2592.0,1989.0
71879179,184 WOOD ST,Cornelia City,Habersham,131370006041,34.51654,-83.540048,Single family,2.0,1.0,768.0,1947.0
94247819,323 ABBINGTON WAY,,Habersham,131370003002,34.620267,-83.486337,Single family,3.0,4.0,2603.0,2022.0
75920262,267 PANACEA LN,,Habersham,131370002011,34.615128,-83.579767,Single family,3.0,2.5,1894.0,2023.0
128119063,125 KETRON DR,,Habersham,131370003002,34.623191,-83.531605,Single family,4.0,4.0,1936.0,1973.0
178921100,229 QUAIL TRL,,Habersham,131370005011,34.522809,-83.537375,Single family,3.0,3.0,1428.0,1993.0
166082982,720 HEARTWOOD WAY,Baldwin City,Habersham,131370006011,34.485492,-83.566327,Single family,3.0,2.0,1461.0,1998.0
85595814,138 EDWARDS ST,Cornelia City,Habersham,131370006041,34.515456,-83.539624,Single family,3.0,1.0,1200.0,1971.0
69640330,227 LINDA WAY,Cornelia City,Habersham,131370006041,34.517892,-83.542491,Single family,3.0,2.0,1680.0,1966.0
85973024,732 WHITEWATER RD,,Habersham,131370002011,34.570005,-83.631531,Single family,1.0,1.0,400.0,1984.0
162255063,165 JONES ST,Cornelia City,Habersham,131370004002,34.511578,-83.520477,Single family,4.0,4.0,3304.0,1947.0
157043665,378 OAK CREEK LN,,Habersham,131370006011,34.485691,-83.57365,Single family,3.0,2.0,2354.0,2005.0
91216118,176 MYRL ST,Cornelia City,Habersham,131370005012,34.523775,-83.526111,Single family,2.0,1.0,720.0,1959.0
69771669,356 ERWIN RD,,Habersham,131370006032,34.522362,-83.579394,Single family,3.0,2.0,2052.0,1964.0
91306851,520 OAK FOREST DR,,Habersham,131370002032,34.696224,-83.625195,Single family,2.0,4.0,1848.0,1998.0
136014834,112 BERRY RIDGE CT,,Habersham,131370006031,34.506266,-83.597672,Single family,3.0,3.0,2911.0,2004.0
89552841,230 CHATHAM ST,Baldwin City,Habersham,131370006042,34.49219,-83.54069,Single family,3.0,1.0,1802.0,1948.0
176430210,124 GUSTON ST,Alto Town,Habersham,131370006011,34.468174,-83.58497,Single family,4.0,3.0,2160.0,1999.0
161195153,165 YORK ST,Clarkesville City,Habersham,131370003003,34.610399,-83.524566,Single family,3.0,3.5,1772.0,2008.0
89240533,2200 GOSHEN CREEK RD,,Habersham,131370002031,34.78434,-83.599664,Single family,3.0,2.0,1176.0,1992.0
91644323,255 ROLLING HILLS LN,,Habersham,131370003002,34.622606,-83.491841,Single family,1.0,1.0,1080.0,2008.0
92310897,789 N FALLING WATERS DR,,Habersham,131370002011,34.567503,-83.600057,Single family,4.0,3.0,2963.0,2002.0
68615822,136 WINDROSE MEADOW LN,,Habersham,131370003001,34.598544,-83.514051,Single family,3.0,2.0,1985.0,2000.0
165224244,708 YATES CIR,,Habersham,131370001002,34.70997,-83.467945,Single family,4.0,4.0,3254.0,1997.0
67763529,204 CY GRANT RD,,Habersham,131370002034,34.63417,-83.533296,Single family,3.0,2.0,1280.0,1984.0
65550350,435 GEORGIA ST,Demorest City,Habersham,131370005023,34.564404,-83.543592,Single family,2.0,1.0,900.0,1927.0
98448066,814 HANES RIDGE RD,,Habersham,131370002012,34.655292,-83.650982,Single family,5.0,0.0,1744.0,2020.0
92808580,5750 HIGHWAY 115,,Habersham,131370002011,34.614679,-83.551461,Single family,3.0,2.0,2749.0,1954.0
152003802,2117 PEA RIDGE RD,,Habersham,131370006031,34.511464,-83.634187,Single family,2.0,1.0,800.0,1907.0
135682839,1739 DOUBLE SPRINGS RD,Demorest City,Habersham,131370005022,34.567981,-83.551216,Single family,3.0,1.0,1315.0,1971.0
66205482,3400 OLD CANNON BRIDGE RD,,Habersham,131370006032,34.567462,-83.588063,Single family,3.0,2.0,1507.0,2006.0
68225735,710 WESTCREST LN,,Habersham,131370005023,34.531556,-83.55667,Single family,4.0,2.5,1957.0,2020.0
100392875,3303 LEVEL GROVE RD,,Habersham,131370006032,34.518692,-83.579797,Single family,2.0,1.0,936.0,1962.0
95755892,115 GEORGIA ST,,Habersham,131370002012,34.594898,-83.598218,Single family,2.0,0.0,2976.0,1955.0
95944765,1152 DEMOREST MOUNT AIRY HWY,,Habersham,131370004001,34.539878,-83.504059,Single family,2.0,2.0,1316.0,1951.0
170222166,140 STONEBROOK DR,,Habersham,131370005023,34.551097,-83.555723,Single family,3.0,2.0,1644.0,2002.0
95406302,193 MYRL ST,Cornelia City,Habersham,131370005012,34.524307,-83.526132,Single family,3.0,1.0,1010.0,1971.0
88029866,1096 MEADOW RIDGE DR,,Habersham,131370001001,34.609206,-83.444249,Single family,3.0,2.0,1917.0,1993.0
65552024,111 GRADO LN,Baldwin City,Habersham,131370006043,34.493963,-83.538998,Single family,2.0,1.0,812.0,1937.0
88210461,211 MORNINGSIDE DR,Mount Airy Town,Habersham,131370004001,34.52268,-83.51004,Single family,3.0,2.0,1786.0,1983.0
198695148,471 L N TAYLOR RD,,Habersham,131370002033,34.709496,-83.516074,Single family,2.0,1.0,1519.0,1926.0
73131868,695 J WARREN RD,,Habersham,131370006032,34.51543,-83.565066,Single family,3.0,3.0,2016.0,2019.0
172584772,105 SURREY CT,Clarkesville City,Habersham,131370003002,34.606745,-83.514927,Single family,2.0,2.0,1344.0,1999.0
80619751,875 SINGING HILLS DR,,Habersham,131370002011,34.610127,-83.550209,Single family,5.0,5.0,3338.0,2001.0
96397720,467 CAMP CREEK CIR,,Habersham,131370005011,34.543281,-83.526904,Single family,2.0,2.0,1008.0,1995.0
82182495,401 SINGING HILLS DR,,Habersham,131370002011,34.611981,-83.555332,Single family,4.0,3.0,2640.0,1994.0
170023175,242 WALLY WORLD DR,,Habersham,131370005023,34.547758,-83.540861,Single family,3.0,1.0,1296.0,1947.0
90899249,250 MOUNTAIN MEADOWS RD,,Habersham,131370001002,34.678926,-83.451543,Single family,3.0,2.0,1464.0,1995.0
168484522,580 MCCARTAN TRL,,Habersham,131370002034,34.646715,-83.513118,Single family,3.0,3.0,1808.0,2000.0
178091515,2995 ALTO MUD CREEK RD,,Habersham,131370006012,34.480755,-83.609358,Single family,4.0,4.0,3108.0,2004.0
96434889,2836 RIVERBEND RD,,Habersham,131370002012,34.610964,-83.629921,Single family,3.0,1.0,1400.0,1972.0
92668473,184 PARKER ST,Baldwin City,Habersham,131370006042,34.487892,-83.544949,Single family,3.0,2.0,1691.0,1967.0
82945945,263 MULBERRY HILL LN,,Habersham,131370006012,34.487025,-83.584366,Single family,3.0,2.0,1481.0,1903.0
85796322,176 LOIS LANE DR,Mount Airy Town,Habersham,131370004001,34.520144,-83.506472,Single family,3.0,2.0,1729.0,1965.0
96389191,138 TENNESSEE ST,Demorest City,Habersham,131370005022,34.565225,-83.550044,Single family,1.0,2.0,1374.0,1927.0
95567577,4156 TALMADGE DR,,Habersham,131370001001,34.634595,-83.446692,Single family,3.0,2.0,1575.0,1983.0
99292323,412 EAGLES NEST DR,,Habersham,131370002041,34.61594,-83.56837,Single family,3.0,2.0,1495.0,1999.0
69457203,334 DIXIE MEADOW LN,,Habersham,131370004004,34.545951,-83.487483,Single family,3.0,2.0,2195.0,1971.0
118439839,3213 HIGHWAY 115,,Habersham,131370002011,34.599015,-83.59011,Single family,3.0,1.0,1216.0,1973.0
67237477,861 GRANDVIEW AVE,Mount Airy Town,Habersham,131370004002,34.515719,-83.499632,Single family,1.0,0.0,2300.0,1978.0
152852897,13149 HIGHWAY 197 N,,Habersham,131370002031,34.759425,-83.597502,Single family,4.0,1.0,1536.0,1953.0
84120350,121 GENTLE BREEZE PATH,,Habersham,131370004004,34.546581,-83.477942,Single family,3.0,2.0,1485.0,2003.0
125848825,200 GOLDMINE XING,,Habersham,131370002032,34.728167,-83.572867,Single family,3.0,3.0,2275.0,1991.0
86030697,172 MOUNTAIN SPRINGS DR,,Habersham,131370001002,34.689626,-83.442566,Single family,3.0,2.0,1716.0,1997.0
72348328,1005 HAZEL CREEK RD,,Habersham,131370004004,34.564265,-83.469225,Single family,3.0,2.0,1401.0,1990.0
98526594,472 HIGHLAND POINTE DR,Baldwin City,Habersham,131370006012,34.488959,-83.588756,Single family,4.0,2.5,2298.0,2022.0
81922165,217 MEADOW RIDGE DR,,Habersham,131370001001,34.610559,-83.436751,Single family,3.0,2.0,1511.0,1991.0
156357091,5923 HIGHWAY 17,,Habersham,131370002041,34.655085,-83.633612,Single family,3.0,2.0,1715.0,1980.0
97179348,327 ARBUTUS TRL,Mount Airy Town,Habersham,131370004002,34.510644,-83.51012,Single family,2.0,1.0,1328.0,1958.0
68585834,246 CY GRANT RD,,Habersham,131370002034,34.633856,-83.535339,Single family,4.0,4.0,2261.0,2004.0
77046982,1527 HAZEL CREEK RD,,Habersham,131370004004,34.567415,-83.477216,Single family,2.0,1.0,1292.0,1951.0
79832464,800 DANIEL RD,,Habersham,131370002011,34.607545,-83.578776,Single family,3.0,2.0,1485.0,1995.0
73862138,150 APACHE WAY,,Habersham,131370002041,34.641314,-83.623309,Single family,2.0,2.0,950.0,1997.0
73977172,534 HUNTINGTON LN,,Habersham,131370005023,34.532033,-83.55508,Single family,4.0,3.0,2246.0,2020.0
89404915,254 CHERRY CIR,,Habersham,131370006032,34.505793,-83.582263,Single family,3.0,1.0,1452.0,1973.0
90720183,281 FOREST ST,Cornelia City,Habersham,131370004002,34.505891,-83.520384,Single family,3.0,3.0,2756.0,1974.0
91966148,2658 HOLLYWOOD CHURCH RD,,Habersham,131370002033,34.674564,-83.470676,Single family,3.0,2.0,1744.0,1984.0
64862797,297 RIVER RUN TRL,,Habersham,131370006031,34.515249,-83.656504,Single family,3.0,2.0,1980.0,1986.0
135610715,1527 J WARREN RD,,Habersham,131370006032,34.525094,-83.557861,Single family,2.0,1.0,1092.0,1937.0
66613514,6240 HIGHWAY 17,,Habersham,131370002012,34.65631,-83.641209,Single family,1.0,1.0,3600.0,1998.0
155410959,226 FOX HOLLOW RD,Cornelia City,Habersham,131370005012,34.517361,-83.516787,Single family,3.0,2.0,1120.0,1979.0
80851285,500 CATFISH LN,,Habersham,131370005022,34.561498,-83.568126,Single family,2.0,1.0,1216.0,1952.0
86013170,940 HILLS MILL RD,,Habersham,131370006032,34.535962,-83.573097,Single family,3.0,2.0,2280.0,1969.0
122566440,727 WASHINGTON ST,Clarkesville City,Habersham,131370003003,34.60676,-83.522209,Single family,3.0,3.0,3253.0,1917.0
71849162,570 HOMER STEPHENS RD,,Habersham,131370006031,34.518823,-83.634849,Single family,4.0,2.0,1924.0,1985.0
90516762,118 HUNTINGTON MANOR CT,,Habersham,131370005023,34.530164,-83.559579,Single family,3.0,2.0,1794.0,2018.0
141177949,898 GRANT ST,,Habersham,131370003002,34.616341,-83.515096,Single family,3.0,1.0,1304.0,1955.0
172810592,210 PEACEFUL WATERS CIR,,Habersham,131370002011,34.574202,-83.610102,Single family,4.0,3.0,1876.0,2001.0
71069217,4551 BC GRANT RD,Cornelia City,Habersham,131370006041,34.511548,-83.549035,Single family,3.0,2.0,1180.0,1946.0
72446306,115 WILDFLOWER TRL,,Habersham,131370002012,34.612206,-83.591843,Single family,3.0,2.0,1771.0,2008.0
197282793,846 WILBANKS RD,,Habersham,131370006012,34.484413,-83.591644,Single family,4.0,4.5,2000.0,2022.0
94460584,170 FAIRVIEW CT,,Habersham,131370002012,34.603967,-83.611515,Single family,3.0,2.0,1528.0,2015.0
72431602,118 WINDY RIVER CT,,Habersham,131370002012,34.580176,-83.638155,Single family,3.0,2.0,1986.0,2003.0
94518956,270 CAPUTI DR,Alto Town,Habersham,131370006011,34.469415,-83.580066,Single family,4.0,3.0,1638.0,1971.0
155968031,133 SKY PINE DR,,Habersham,131370004001,34.535119,-83.508842,Single family,3.0,2.0,1360.0,1973.0
70904778,425 HABERSHAM MILL RD,,Habersham,131370003003,34.586968,-83.537893,Single family,2.0,1.0,1104.0,1950.0
157993383,174 TOWER TER,Mount Airy Town,Habersham,131370004002,34.512381,-83.51206,Single family,2.0,1.0,801.0,1962.0
166639192,196 SWEETWATER DR,,Habersham,131370002032,34.670073,-83.636595,Single family,3.0,3.0,2506.0,1987.0
100639149,153 WILDFLOWER TRL,,Habersham,131370002012,34.612076,-83.592929,Single family,4.0,3.0,1784.0,2017.0
111278410,635 NEW HOPE LN,,Habersham,131370006032,34.53358,-83.595725,Single family,3.0,2.0,1170.0,2000.0
147894242,414 HILLS XING,,Habersham,131370003002,34.617625,-83.492085,Single family,5.0,4.0,2100.0,2008.0
90355644,437 OAK SPRINGS RD,,Habersham,131370002041,34.620024,-83.54797,Single family,3.0,2.0,1372.0,1987.0
174018950,124 SURREY CT,Clarkesville City,Habersham,131370003002,34.607313,-83.51595,Single family,3.0,2.0,1176.0,1996.0
104675297,1548 GOSHEN CREEK RD,,Habersham,131370002031,34.778134,-83.602099,Single family,3.0,2.0,1932.0,1976.0
75502280,406 FAIRVIEW SCHOOL RD,,Habersham,131370002012,34.594428,-83.607186,Single family,3.0,2.0,1730.0,1965.0
104608487,300 BIG SKY VLY,,Habersham,131370002011,34.570776,-83.607374,Single family,4.0,3.0,1932.0,1998.0
120010443,12560 HIGHWAY 197 N,,Habersham,131370002031,34.755379,-83.604165,Single family,4.0,2.0,3800.0,1973.0
76767711,140 WOOD ST,Cornelia City,Habersham,131370006041,34.516221,-83.540843,Single family,3.0,2.5,1377.0,1968.0
97057965,255 SAVAGE RD,,Habersham,131370004004,34.577012,-83.450994,Single family,4.0,3.0,2026.0,1994.0
72798577,584 HAZEL CREEK RD,,Habersham,131370004004,34.559112,-83.464249,Single family,3.0,2.0,1607.0,1980.0
76092565,360 QUAIL TRL,,Habersham,131370005011,34.521637,-83.534975,Single family,3.0,2.0,1684.0,1994.0
97700844,3288 THE ORCHARD RD,,Habersham,131370001002,34.693836,-83.450577,Single family,2.0,2.0,1310.0,1983.0
79658652,716 PLUM LN,,Habersham,131370001002,34.70471,-83.446253,Single family,4.0,4.0,2792.0,1999.0
76708770,370 CEDAR AVE,Demorest City,Habersham,131370005022,34.566448,-83.547854,Single family,1.0,1.0,600.0,1962.0
96110157,716 WESTCREST LN,,Habersham,131370005023,34.531787,-83.556967,Single family,4.0,3.0,2258.0,2021.0
100230656,223 WOFFORD RD,,Habersham,131370005021,34.585478,-83.533271,Single family,3.0,1.0,1369.0,1960.0
85308604,348 COPPERHEAD RD,,Habersham,131370006032,34.5345,-83.612701,Single family,2.0,1.0,999.0,1989.0
90192577,270 CREEKSIDE WILDERNESS,,Habersham,131370002032,34.725722,-83.572093,Single family,4.0,5.0,1533.0,1999.0
77652521,235 LAND O GOSHEN,,Habersham,131370002031,34.762902,-83.602136,Single family,3.0,3.0,1640.0,1988.0
180215302,346 BARRON DR,,Habersham,131370003002,34.611523,-83.509567,Single family,3.0,2.0,2856.0,1977.0
99817345,522 BLACKSNAKE RD,,Habersham,131370003001,34.586403,-83.489246,Single family,3.0,2.0,1912.0,2017.0
181693899,7030 HIGHWAY 197 N,,Habersham,131370002032,34.699586,-83.557019,Single family,3.0,2.0,1984.0,1978.0
83659760,218 EDEN WOODS,,Habersham,131370003003,34.592894,-83.533104,Single family,2.0,2.0,1272.0,2002.0
85519469,3093 MUD CREEK RD,,Habersham,131370006031,34.495888,-83.608706,Single family,2.0,2.0,1724.0,1979.0
109220622,114 BRIDGEPORT DR,Demorest City,Habersham,131370005023,34.554067,-83.541829,Single family,3.0,3.0,1409.0,2009.0
181116187,119 VIEW ST,Clarkesville City,Habersham,131370003003,34.603525,-83.525061,Single family,3.0,3.0,1512.0,1994.0
65017716,366 SELLERS RD,,Habersham,131370004003,34.545871,-83.459098,Single family,3.0,2.0,2000.0,1973.0
83932783,607 WILDWOOD CIR,Clarkesville City,Habersham,131370003003,34.611294,-83.526421,Single family,5.0,4.0,1957.0,1970.0
70933062,703 ODIS BARRON RD,,Habersham,131370002031,34.782656,-83.627496,Single family,4.0,2.0,2100.0,1956.0
181175479,192 OLD DUNCAN BRIDGE RD,,Habersham,131370006031,34.529169,-83.610285,Single family,2.0,1.0,1024.0,1917.0
88852241,391 MEADOW RIDGE DR,,Habersham,131370001001,34.608318,-83.438192,Single family,3.0,2.0,1574.0,2003.0
135579773,1101 HIGHWAY 255,,Habersham,131370002032,34.707476,-83.62321,Single family,3.0,3.0,1956.0,1977.0
78564075,355 THISTLE DR,,Habersham,131370002012,34.661506,-83.652045,Single family,3.0,2.0,1968.0,1993.0
